id	title	revenue	vote_count	vote_average	popularity
33731	Marjorie Morningstar	0	5	5.5	0.728406
13823	The Power of One	0	46	7.6	14.14735
14108	The Weather Underground	0	15	6.9	1.464497
4291	Kikujiro	0	90	7.5	4.75173
20718	I'm with Lucy	0	12	5.2	7.270805
113	Spring, Summer, Fall, Winter... and Spring	6502364	240	7.6	8.157886999999999
28476	The Phantom Tollbooth	0	21	6.8	1.567121
5916	The Getaway	58831997	120	7.0	10.037593
26234	10 Rillington Place	0	45	6.9	2.99988
12205	Dark Water	0	132	6.7	8.82953
27804	The Thing Called Love	0	41	6.5	2.923094
46187	The Thief	0	21	7.1	1.212375
3001	How to Steal a Million	0	133	7.5	12.389626
39434	The Stendhal Syndrome	0	40	5.6	3.326404
105130	Dangan Runner	0	1	7.0	0.451158
166472	Manslaughter	0	1	6.0	1.625211
11574	Support Your Local Sheriff	0	41	6.7	2.167511
32450	Brain Donors	918239	18	6.1	5.141952
62383	Passed Away	0	0	0.0	0.23263699999999998
203	Mean Streets	3000000	359	7.2	8.212399000000001
38749	Jack the Bear	0	14	5.9	5.063771
29740	I Am a Fugitive from a Chain Gang	0	47	7.4	8.741855000000001
10652	Hamburger Hill	13839404	120	6.5	12.373613
34288	The Last Broadcast	0	28	5.1	1.3994950000000002
26268	Harper	12000000	37	6.3	8.55931
33632	Sweet Bird of Youth	0	21	5.4	2.444359
25853	Dahmer	144008	56	5.2	3.66229
68430	Paradise	18634643	13	5.6	7.1767259999999995
43001	Sundays and Cybele	0	14	7.3	0.833509
42201	Comes a Horseman	0	8	4.6	2.516575
316	Grill Point	0	7	6.9	0.637825
3072	Frankenstein Unbound	0	21	5.4	2.079742
10355	Shiri	0	41	6.0	7.036727000000001
14554	Bad Day at Black Rock	3788000	88	7.0	7.441117
87677	La Cucaracha	0	3	3.8	0.995424
250	In China They Eat Dogs	0	81	7.5	5.06264
19086	Delta Force 2: The Colombian Connection	6698361	48	5.3	7.007739
15392	Crossroads	5738952	66	6.9	10.852948
43267	29th Street	0	5	7.0	1.04741
41277	Seducing Doctor Lewis	0	18	7.0	1.847074
108059	City Limits	0	4	2.8	0.44113500000000005
42013	Sammy and Rosie Get Laid	0	6	5.7	1.009328
54715	Leaving Normal	0	7	6.0	0.9457059999999999
631	Sunrise: A Song of Two Humans	121	155	7.9	4.249695
25504	Shock Corridor	0	62	6.5	9.52088
23855	The First $20 Million Is Always the Hardest	0	14	5.1	6.725886999999999
1786	Au Revoir les Enfants	0	137	7.5	8.052387
51182	Sex: The Annabel Chong Story	0	3	5.3	0.119021
45042	The Girl Next Door	0	4	5.1	1.061409
210937	Pursuit of Happiness	0	0	0.0	0.001283
16219	Gladiator 1992	9	28	5.7	2.660772
15824	The Inheritance	0	13	7.0	1.599982
14258	Wonderful Days	0	44	6.3	3.726483
48385	Indestructible Man	0	7	4.9	3.692449
27545	The Wasp Woman	0	19	4.6	1.78919
22718	Attack of the Giant Leeches	0	15	4.1	1.386687
39844	Deranged	0	26	5.6	2.4006279999999998
16914	The Cruel Sea	0	16	7.5	3.6297620000000004
43011	Sodom and Gomorrah	0	5	5.3	0.639894
11315	Dead or Alive	0	34	6.4	0.740949
35987	Lola Montès	0	22	7.3	1.971887
29146	Charly	814666	28	6.6	2.526159
36751	Twice Upon a Time	0	8	6.4	0.572516
28758	Atlantis, the Lost Continent	0	10	5.6	1.542929
29592	Lust for Life	0	41	7.1	4.478691
439	La Dolce Vita	19516000	305	7.9	11.063822
823	Jin-Roh: The Wolf Brigade	0	82	7.4	5.993402
20289	Rush	0	43	6.9	10.584954
16905	Captain Blood	0	55	7.3	4.738446
11417	The Lift	0	26	5.6	1.583504
11548	Batteries not Included	65088797	222	6.3	11.492174
38291	Educating Rita	0	44	6.3	2.172275
41204	On Moonlight Bay	0	6	6.3	0.43519300000000005
20532	Sansho the Bailiff	0	68	8.7	5.104286
2546	Zazie dans le métro	0	29	6.6	3.2970040000000003
42791	The Americanization of Emily	0	21	6.1	1.537428
22522	Anne of the Thousand Days	0	32	7.0	3.163027
40478	Baby Doll	0	32	7.2	1.5814489999999999
5165	L'Avventura	0	117	7.6	9.595757
5722	Beyond the Valley of the Dolls	40000000	53	6.6	3.129943
5544	Hiroshima Mon Amour	0	123	8.0	6.953676
19128	The 1,000 Eyes of Dr. Mabuse	0	11	7.1	1.685889
14696	Ugetsu	0	101	8.1	5.525119
51515	At Play in the Fields of the Lord	1345903	11	5.8	2.151436
56167	The Golden Coach	0	13	7.3	0.687293
4781	The War Is Over	0	8	5.7	0.661107
32652	Mystery of the Wax Museum	0	24	6.3	2.356071
4909	The Day of the Jackal	0	150	7.3	6.320225
56135	The Razor's Edge	0	17	6.1	4.420637
27115	The Walking Dead	0	14	6.6	1.057723
38348	War of the Buttons	0	21	7.2	2.166408
35280	The Other	0	33	6.0	1.7643060000000002
21375	Dexter the Dragon & Bumble the Bear	0	8	7.3	0.559828
19185	Night of the Living Dead	5835247	198	6.7	10.644165
73194	Drums Along the Mohawk	0	22	6.5	7.179811999999999
28257	The Maltese Falcon	0	15	5.9	1.706761
20643	I Love You Again	0	11	6.8	1.46809
22596	Safety Last!	623	76	7.7	4.394823000000001
36786	While the City Sleeps	0	25	7.0	5.249028
28916	The Way Ahead	0	13	6.8	2.97028
27459	Little Murders	0	12	6.8	1.6128850000000001
4497	Viridiana	0	93	7.6	5.407513
33560	Totally Fucked Up	0	12	6.5	1.520025
25224	Masterminds	0	13	4.1	6.963206
42728	You're a Big Boy Now	0	13	5.9	2.134702
15371	Lupin the Third: The Castle of Cagliostro	0	170	7.5	7.932795
11044	Arizona Dream	0	170	7.2	5.4659949999999995
39983	Chaos	0	9	6.1	1.0950950000000002
31526	Queen Christina	2610000	24	6.8	2.886254
31623	Battleground	0	21	6.4	2.746799
27601	Citizen Toxie: The Toxic Avenger IV	0	30	6.2	4.693487
16214	Hooper	78000000	36	6.1	2.991742
5071	The Crazy Stranger	0	19	7.8	1.481076
41662	3 Women	0	66	6.8	3.18357
95015	The Green Pastures	0	3	5.3	0.113381
33738	Take Me Out to the Ball Game	0	12	6.9	1.7956779999999999
17346	Grey Gardens	0	43	7.2	3.019245
18274	Frogs	0	30	4.1	7.7062479999999995
13763	Purple Rain	68392977	91	6.6	9.190328
67217	Signs of Life	0	8	6.5	1.245559
10498	Point of No Return	0	134	6.0	11.113039
24731	Short Time	0	14	6.5	1.302083
11796	The Hairdresser's Husband	0	41	7.2	4.050762000000001
31675	Cromwell	0	22	6.6	2.766155
4507	Jamon Jamon	0	60	6.2	4.117851
34847	College	0	20	7.0	0.959282
32303	Mitchell	0	15	4.4	1.588835
4879	Ten Little Indians	0	25	6.5	2.922684
24774	The Idiot	0	24	7.3	2.147226
41779	Used People	0	5	6.0	1.345197
61048	The Swan	0	5	6.7	0.36218
1994	The Most Dangerous Game	0	43	7.2	3.295206
42814	The Front Page	0	10	7.0	0.798285
870	Dolls	0	76	7.6	4.416932
96255	Three Came Home	0	2	6.5	0.12229300000000001
25495	Our Man in Havana	0	28	6.9	6.603650999999999
26319	The Man Who Came to Dinner	0	14	6.0	1.0974620000000002
45938	Sunday Bloody Sunday	0	27	6.4	2.454107
15573	The Cowboys	7500000	60	7.0	3.189566
41059	Make Way for Tomorrow	0	37	7.7	2.890527
39871	The Major and the Minor	0	25	6.4	1.283194
10178	The Caine Mutiny	21750000	78	7.2	8.999948
16391	Black Narcissus	0	106	7.7	8.657125
42997	H.M.S. Defiant	0	12	6.6	0.525019
10734	Escape from Alcatraz	43000000	581	7.3	11.837667
10949	Oliver Twist	0	36	7.5	6.061655
258236	Skokie	0	1	6.0	1.3226069999999999
809	Shrek 2	919838758	3082	6.7	16.229860000000002
435	The Day After Tomorrow	544272402	2462	6.2	15.049695000000002
4599	Raising Helen	49718611	195	5.9	12.448933
12657	Soul Plane	14822346	109	4.7	8.604389
28219	Baadasssss!	365248	13	6.7	4.0815470000000005
59210	The Mother	1062253	18	6.3	3.5510629999999996
13193	Saved!	0	148	6.3	5.084509
24190	Time of the Wolf	0	45	6.4	2.3795509999999997
673	Harry Potter and the Prisoner of Azkaban	789804554	6037	7.7	28.460276
16617	Mindhunters	21148829	339	6.3	7.600017
246	Zatoichi	0	236	7.3	6.428262999999999
2789	The Chronicles of Riddick	115772733	1593	6.3	5.060352
8920	Garfield	200804534	851	5.2	10.003679
9890	The Stepford Wives	102000000	339	5.4	10.81552
26886	Bright Future	0	14	6.8	1.6853939999999998
26254	The Hunting of the President	0	1	8.0	0.8428530000000001
8193	Napoleon Dynamite	46118097	567	6.7	10.287419
47821	City of Joy	14683921	30	6.3	1.408176
26142	The Doctor	38120905	24	6.6	8.337242
42122	The Dresser	0	18	6.8	1.1826459999999999
65137	Father Hood	3418141	20	5.5	2.011108
27017	For Me and My Gal	4371000	12	6.2	6.165341000000001
35151	Hello Again	20419446	14	5.1	1.078703
21544	Hope Springs	0	28	5.1	10.284616
43846	Love Finds Andy Hardy	0	7	6.5	0.899034
40894	Lover Come Back	8	23	6.5	5.076112999999999
11546	Police Academy: Mission to Moscow	126247	178	4.1	6.168241
59427	Ring of Bright Water	0	6	3.2	0.508126
18387	Big Wednesday	0	47	6.8	11.589692
71125	Fool for Love	0	5	5.7	0.830943
34748	Give My Regards to Broad Street	0	5	4.5	1.134476
132725	The Hi-Line	0	1	4.0	0.211159
26331	The Last of Sheila	0	25	7.1	1.569849
41774	The Playboys	0	5	6.3	1.0448309999999998
52959	Star!	14000000	7	6.0	0.5853970000000001
24004	We're Not Married!	0	10	5.7	1.2415129999999999
46976	Wish You Were Here	0	18	5.8	0.290331
17481	The Adventures of Sherlock Holmes	0	26	7.2	2.561651
52560	Book of Love	0	8	5.4	0.603549
42658	Helen of Troy	0	7	6.8	5.489068
27118	The Hound of the Baskervilles	0	45	7.3	2.722222
18333	Hour of the Wolf	0	82	7.4	4.665202
42345	The Molly Maguires	2200000	16	5.9	2.27258
18398	Suddenly	0	22	6.4	1.8590330000000002
54800	Urban Ghost Story	0	2	4.0	0.085069
20849	Possessed	0	14	6.8	3.122447
57544	Dying of Laughter	0	18	6.1	0.396431
53779	Kings Row	0	10	6.0	0.877933
16661	The Kid Brother	0	13	7.5	1.13281
80708	The Divorcee	0	10	5.6	0.648708
76516	Meet the Applegates	485772	6	5.0	0.399156
33441	Robot Carnival	0	7	6.9	1.193577
47819	Americathon	0	4	2.3	0.942425
21793	The Chipmunk Adventure	0	15	5.8	3.624446
18712	Sands of Iwo Jima	7800000	33	6.2	2.8283709999999997
831	This Island Earth	0	49	5.6	3.187177
10484	The ComDads	0	63	6.2	4.727034
37658	Anthony Adverse	0	6	6.3	0.33213200000000004
26516	Blackboard Jungle	0	45	6.9	4.582859
110598	Moment by Moment	0	4	1.3	0.292719
44388	It Had to Be You	0	4	5.8	0.6082270000000001
10573	Luna Papa	0	6	6.5	1.257822
113290	The Long Way Home	0	0	0.0	0.426526
26451	Investigation of a Citizen Above Suspicion	0	86	7.9	4.772044999999999
111605	True Love	0	7	4.8	1.0821049999999999
54568	To Each His Own	0	3	5.2	0.956142
28571	The Heiress	0	35	7.7	4.7253300000000005
27686	State Fair	0	19	6.2	1.81628
123665	Dragon Seed	0	3	3.3	0.602598
43336	Executive Suite	0	8	6.7	2.171544
62000	Johnny Belinda	0	19	6.3	5.361701999999999
9372	Super Size Me	28575078	520	6.6	5.266103
41495	Johnny Eager	0	9	5.3	1.671505
52362	None But the Lonely Heart	0	11	5.7	1.038789
662	La Jetée	0	165	7.9	7.282665
41799	Distant Voices, Still Lives	0	24	6.8	1.402994
49633	The King of Kings	0	8	5.6	1.487999
43805	Northwest Passage	0	11	6.3	1.028599
16559	The Picture of Dorian Gray	0	45	7.5	9.080158
44695	The Born Losers	36000000	13	5.3	1.345165
31217	The Human Condition I: No Greater Love	0	42	8.5	2.756995
8341	Samsara	0	23	7.1	0.9764520000000001
36488	Bachelor Mother	0	9	5.7	0.9077200000000001
19414	Please Don't Eat the Daisies	0	18	5.7	1.014931
60595	Siddhartha	0	3	5.3	0.36636199999999997
15794	White Heat	0	92	7.8	11.300976
13188	Scrooge	0	81	7.5	13.294639000000002
12651	Memphis Belle	0	123	6.4	8.854911
886	The Cincinnati Kid	15260000	62	7.0	3.6705989999999997
9791	Animal Factory	0	46	6.6	6.432071
27554	The Panic in Needle Park	0	74	6.5	8.802676
26973	Pretty Baby	0	48	6.2	5.793494
38582	Godzilla vs. Mechagodzilla	0	36	6.3	1.931568
9542	The Hitcher	5844868	192	6.9	5.648114
17820	Show Boat	11000000	18	6.9	2.01799
26175	Ivanhoe	0	38	6.9	5.956582
31146	Box of Moonlight	0	15	7.1	6.254986
20506	The Eel	0	18	6.3	1.094509
37696	Fear X	0	46	5.9	2.059918
136	Freaks	0	228	7.7	9.074347999999999
47653	The Immigrant	0	55	7.5	3.933922
10970	Silent Movie	0	79	6.7	8.636492
28162	A Matter of Life and Death	0	73	8.0	6.486937999999999
42812	Anna Christie	0	7	5.6	0.843203
28159	It Lives By Night	0	5	1.6	0.35394000000000003
20676	Deep Cover	0	36	6.8	3.5733919999999997
3019	Dr. Jekyll and Mr. Hyde	0	56	7.3	4.749048999999999
29353	My Little Chickadee	0	4	7.5	0.732382
17761	The High and the Mighty	0	17	5.5	2.955607
20277	The Ugly Dachshund	0	27	6.4	2.159291
10204	Around the World in 80 Days	72178895	687	5.7	7.8250720000000005
3515	I'll Sleep When I'm Dead	490964	28	5.3	2.787144
9472	DodgeBall: A True Underdog Story	167722310	1009	6.2	11.967379
594	The Terminal	219417255	1974	7.1	14.092373
8981	Dear Frankie	0	48	7.1	3.5712080000000004
12153	White Chicks	113086475	704	6.3	7.7233410000000005
1944	The Door in the Floor	0	48	6.0	3.495966
11036	The Notebook	115603229	3163	7.7	15.239013
1997	Two Brothers	62172050	185	6.9	5.3003029999999995
15237	De-Lovely	0	33	6.3	3.748162
205481	The Intended	0	0	0.0	0.11524000000000001
11572	Kaena: The Prophecy	8500	15	5.4	1.369728
19096	Back to Bataan	0	16	5.5	2.68989
72096	Bloodhounds of Broadway	0	6	5.6	0.641979
11939	A Day at the Races	0	44	7.5	4.815005
47555	Flying Leathernecks	0	6	6.7	0.8077449999999999
24236	Now You See Him, Now You Don't	0	22	7.2	1.215839
80218	Plain Dirty	0	1	4.0	0.125076
26520	Bob & Carol & Ted & Alice	30000000	20	6.2	1.81433
43897	The Littlest Rebel	0	8	5.4	0.672074
29456	Reconstruction	0	27	6.4	2.19353
21386	Will Vinton's Claymation Christmas Celebration	0	4	7.6	0.26361
24908	Happenstance	0	9	6.1	1.705466
9256	Kops	8	58	6.4	2.939129
25783	Comandante	0	15	7.1	1.090011
8991	Undead	0	57	5.5	2.764816
44691	The Scarlet and the Black	0	10	6.4	3.522699
23378	Into the Woods	0	10	7.9	0.708742
3293	Pirates of Silicon Valley	0	178	6.8	8.172132000000001
36947	Manufacturing Consent: Noam Chomsky and the Media	0	21	7.6	1.044237
54028	The Clock	0	7	6.6	0.549031
17645	Leave Her to Heaven	0	50	7.0	8.033213
10448	Rapa Nui	305070	33	6.2	7.180346000000001
57684	Roxie Hart	0	6	7.0	1.090093
61487	Mayor of the Sunset Strip	0	5	7.2	0.572591
14365	Killing Me Softly	0	80	5.6	7.734182000000001
29383	The Winter War	0	21	7.2	3.777036
10606	The Philadelphia Experiment	0	104	6.1	13.378587
42988	The Wheeler Dealers	0	6	6.4	1.355896
16136	Juice	20146880	103	7.0	5.547398
58669	The Secret Life of Girls	0	1	6.0	0.607193
42407	The Flim-Flam Man	0	9	6.7	0.51878
6081	Revenge of the Pink Panther	49579269	121	6.4	6.970037
12577	Riders	0	44	5.4	9.205244
36561	I Am Dina	0	10	5.5	6.9781770000000005
49814	The Escapist	0	7	5.9	0.92004
13696	Angels with Dirty Faces	0	74	7.6	9.937706
44494	Zero for Conduct	0	40	6.8	1.8807909999999999
15484	Shadows	0	39	7.2	2.3169310000000003
36672	Coming Out	0	10	7.0	0.599984
2330	Taxi	268254	653	6.5	7.6681490000000005
2334	Taxi 3	65497208	367	5.5	5.892859
64204	Pull My Daisy	0	4	5.5	0.161218
13398	Tokyo Godfathers	0	178	7.7	6.288949
2912	The Butcher	0	36	7.0	2.183945
701	Our Hospitality	0	49	7.7	2.830289
10631	All of Me	0	93	6.4	9.335811999999999
43466	The Farmer's Daughter	0	4	5.5	1.015109
2202	Lassie Come Home	0	24	6.4	2.343313
76076	The Time of Your Life	0	3	4.0	0.124445
10780	Overboard	26713187	240	6.7	5.549621
3484	The Mask of Fu Manchu	0	15	5.2	1.151116
19590	By the Light of the Silvery Moon	0	3	5.7	0.23903899999999997
23724	BUtterfield 8	0	14	5.4	4.605205000000001
26596	Johnny Guitar	0	78	7.6	4.918293
44925	Sister My Sister	0	19	6.0	1.336506
29264	The Exterminating Angel	0	118	7.8	5.038905000000001
33994	ivans xtc.	0	7	5.2	1.9169080000000003
1777	Fahrenheit 9/11	119114517	403	6.9	6.839460000000001
11584	Roxanne	40050884	174	6.4	11.394307000000001
9901	Freedom Downtime	0	6	7.7	0.298721
202475	The Same River Twice	0	2	7.0	0.07359700000000001
26811	Dr. Terror's House of Horrors	0	33	5.9	3.4122019999999997
38631	Confessions of a Burning Man	0	2	4.0	0.28021
54022	Search and Destroy	389503	4	6.1	0.7376020000000001
23522	The Book of Life	0	9	6.9	0.684968
207625	Such a Long Journey	0	0	0.0	0.001207
22094	Hard Times	5000000	56	6.7	3.4270389999999997
161080	Secret Society	4275	0	0.0	0.042036000000000004
11884	The Last Starfighter	28733290	225	6.5	5.984133
21871	Tank	14134877	23	5.8	1.833948
30876	Last Cannibal World	0	16	6.3	2.661296
558	Spider-Man 2	783766341	4432	6.7	10.834506
48732	America's Heart and Soul	0	2	4.3	0.108422
80	Before Sunset	15992615	734	7.6	7.048957000000001
10742	The Clearing	12520799	57	5.6	4.755758999999999
9477	King Arthur	203567857	827	6.1	8.862107
8699	Anchorman: The Legend of Ron Burgundy	90574188	1523	6.7	10.330119999999999
9893	Sleepover	0	105	5.4	5.327657
11247	A Cinderella Story	70067909	737	6.1	8.385361
2048	I, Robot	347234916	3889	6.7	14.43075
436	Maria Full of Grace	0	103	6.9	5.450933999999999
61391	Distant Drums	0	14	5.6	6.5786880000000005
18643	Follow That Dream	0	15	6.0	1.127826
67297	The Girl of Your Dreams	0	15	7.1	2.2896240000000003
31948	Gray Lady Down	5438927	20	6.7	3.507084
43004	Long Day's Journey Into Night	0	13	6.2	1.351823
45793	Man of La Mancha	0	15	6.7	7.637760000000001
46495	The Night of the Following Day	0	10	5.3	1.355567
45874	Posse	0	10	5.1	1.064604
65994	Prince Valiant	0	7	5.9	1.503184
19014	Rustlers' Rhapsody	0	9	4.9	1.051569
10754	A Short Film About Killing	0	58	7.6	3.8042879999999997
30054	The Tin Star	0	20	7.0	2.119657
36630	Zandalee	0	23	4.2	2.2176560000000003
39770	Brief Crossing	0	6	5.7	1.895977
36627	The Deluge	0	7	7.4	0.8686370000000001
11897	How the West Was Won	50000000	83	6.6	7.281721000000001
43443	Joan of Arc	0	11	6.4	1.083596
54300	Live Forever	0	3	5.5	0.151995
58925	Mr. Klein	0	24	7.3	6.298305
2502	The Bourne Supremacy	288500217	2873	7.2	20.40426
314	Catwoman	82102379	833	4.2	13.340272
18923	A Home at the End of the World	1548955	45	6.8	4.136105000000001
146373	Some Girl	0	4	5.0	1.019347
5228	Stay Hungry	24854765	15	5.8	2.44274
12206	The Testament of Dr. Mabuse	0	46	7.5	2.474255
16539	Zus & Zo	0	4	6.3	0.7122
75046	Battle Hymn	0	3	7.3	0.739256
74012	Crash Dive	0	5	5.6	0.553195
26126	Disco Pigs	0	19	5.8	2.421159
15876	The Enemy Below	0	46	7.2	3.583179
26300	Fist of the North Star	0	15	4.4	1.171193
68064	Flash Gordon Conquers the Universe	0	7	5.1	1.062163
12625	Guns of the Magnificent Seven	0	19	5.1	2.6397209999999998
45520	The Hunters	0	7	4.8	0.6555439999999999
46767	In a Glass Cage	0	24	7.0	1.247317
55848	Lancelot of the Lake	0	16	5.6	0.36286599999999997
42525	The Last Valley	0	14	6.2	5.729707
43417	The Magnificent Seven Ride!	0	12	5.5	2.366529
15244	A Man Escaped	0	93	8.0	11.859048
62395	The Miracle of Marcelino	0	34	6.0	1.4065889999999999
42737	Morituri	0	14	5.9	0.545455
47615	Orgy of the Dead	0	10	3.2	0.99861
39209	Shalako	2620000	12	5.4	6.229674
20876	A Shock to the System	0	24	6.7	3.011743
24559	Slaughterhouse-Five	0	47	6.3	5.250311
78208	His Brother	0	4	6.1	0.7031069999999999
43786	Wake Island	0	5	6.0	0.815547
72613	What Price Glory	0	3	6.3	0.690709
43787	You Were Never Lovelier	0	9	7.8	0.788244
27437	The Bachelor and the Bobby-Soxer	0	24	7.1	2.250105
40374	Breezy	0	32	7.2	2.090768
20316	The City of No Limits	0	8	6.5	2.268551
41925	The Comfort of Strangers	1244381	24	5.9	2.069497
259389	Dancing in September	0	1	6.5	0.9352209999999999
22871	Destination Tokyo	0	14	6.4	2.762671
37019	Dr. Jekyll and Ms. Hyde	0	12	4.8	1.341723
18190	Dream Lover	0	13	5.9	7.4499070000000005
71786	Fausto 5.0	0	3	5.3	0.397162
42347	For Queen & Country	0	14	5.3	1.199401
39140	Funny About Love	0	7	4.8	0.831716
69903	The Greatest	0	6	7.2	0.422303
219345	Grief	0	1	3.0	0.32965500000000003
41890	Hometown Legend	0	2	4.5	0.146447
27307	How I Got Into College	0	12	5.5	1.643663
36709	Map of the Human Heart	0	13	6.7	2.172631
32294	Mr. Blandings Builds His Dream House	0	43	7.2	2.737464
41463	My Favorite Wife	0	32	7.2	2.063447
19051	The New Adventures of Pippi Longstocking	3569939	18	5.8	3.0781110000000003
43485	Night and Day	0	8	4.8	0.62187
51997	No Name on the Bullet	0	17	5.6	1.8195540000000001
43885	The Plainsman	0	2	7.0	1.159273
112969	Slaughter of the Innocents	0	5	5.9	0.644934
62694	The Snake Pit	0	19	7.1	1.3843020000000001
43785	The Spoilers	0	10	5.8	0.773289
53287	The Super	11000863	21	5.5	4.196125
29584	Tai-Pan	0	6	4.3	2.456811
32644	Two of a Kind	23646952	28	5.7	3.0187470000000003
89482	Warriors	0	3	3.7	0.9487899999999999
1040	The Leopard	0	133	7.8	4.540383
42604	Goodbye, Columbus	0	8	4.3	0.954205
24214	The President's Analyst	0	12	5.3	0.631907
5122	The Day of the Locust	0	16	6.2	1.610164
42469	The Creeping Flesh	0	18	6.0	1.870702
119623	Swann in Love	0	8	6.0	1.8624169999999998
1783	To End All Wars	0	42	6.7	3.8476760000000003
10910	Moulin Rouge	0	17	6.5	1.4378030000000002
17238	The Belly of an Architect	0	22	6.6	1.9120599999999999
22156	The Nest	0	32	6.1	2.463214
26814	Love Happy	0	11	5.4	0.994508
43116	High School Confidential!	0	3	6.0	0.785257
39269	Out of the Blue	0	17	6.5	2.057876
99859	Crimetime	0	1	4.0	0.399332
31522	A Woman Is a Woman	100655	63	7.5	4.431293
47796	Mamma Roma	0	45	7.5	2.4818849999999997
26893	The Lower Depths	0	28	6.7	1.580676
69035	Ruby Cairo	0	8	4.4	1.238051
73621	Night Patrol	0	3	4.8	0.23132399999999997
22976	Biggles	112132	18	5.1	1.058656
55441	Fancy Pants	0	4	5.1	0.480292
45608	The World of Suzie Wong	0	7	6.5	1.549436
21619	King of the Ants	0	21	5.9	1.578598
9680	Uncle Sam	0	11	5.1	4.586944
42801	Yesterday, Today and Tomorrow	0	57	7.5	6.985710000000001
12627	La Belle Noiseuse	0	25	7.4	3.2573779999999997
86404	La balance	0	12	5.9	1.384396
18671	Gun Crazy	0	57	7.2	3.4678709999999997
17218	The Set-Up	0	21	6.8	1.989167
41316	Unprecedented: The 2000 Presidential Election	0	4	8.3	0.203125
5179	The Prime of Miss Jean Brodie	0	32	6.3	2.6415349999999997
53198	My Voyage to Italy	0	13	7.2	0.875175
65156	The North Avenue Irregulars	0	4	5.5	0.43725600000000003
42593	Lovers and Other Strangers	0	5	5.2	1.913071
76002	Kotch	0	3	6.7	1.8874900000000001
64868	Greyfriars Bobby: The True Story of a Dog	0	13	6.8	0.8814569999999999
52741	Side Out	0	10	4.0	0.131923
15081	The Three Lives of Thomasina	0	12	6.8	2.09685
21147	No Deposit, No Return	0	9	6.7	1.6963110000000001
